txn_id,timestamp,txn_type,channel,amount,status,payer_upi,payee_upi,payer_device_id,payee_device_id,payer_city,payee_city,is_fraud,payer_lat,payer_lon,payee_lat,payee_lon
UPI1045969,2025-02-01 22:09:00,P2P,Intent,2041.04,SUCCESS,chavvishar@okhdfcbank,hiralthakk@okicici,dev_66216679,dev_19991263,Jaipur,Bengaluru,0,26.710331,75.633428,12.986438,77.735436
UPI1017751,2025-01-13 07:51:00,P2M,Intent,759.08,SUCCESS,andrewmora@okicici,orindervar@okhdfcbank,dev_19714603,dev_93555160,Kolkata,Chennai,0,22.431047,88.431356,12.902618,80.344303
UPI1029438,2025-01-21 10:38:00,P2M,DeepLink,904.02,SUCCESS,alexanderm@okicici,nishasahni@okaxis,dev_82831941,dev_67952869,Chennai,Bengaluru,0,13.038519,80.105643,13.147548,77.475097
UPI1027875,2025-01-20 08:35:00,P2M,Intent,1012.6,SUCCESS,urishillab@okaxis,qabilvenka@oksbi,dev_93637538,dev_97387089,Mumbai,Chennai,0,19.083115,72.936396,12.967048,80.252511
UPI1025267,2025-01-18 13:07:00,P2P,Intent,600.45,PENDING,ektaray@okicici,chaayabhal@oksbi,dev_39695244,dev_50276306,Jaipur,Pune,0,26.956286,75.765043,18.491718,73.725762
UPI1042441,2025-01-30 11:21:00,P2M,QR,429.46,SUCCESS,anshmitra@okhdfcbank,naveenmita@okhdfcbank,dev_2018416,dev_40752822,Delhi,Hyderabad,0,28.75371,77.321161,17.315665,78.442125
UPI1012077,2025-01-09 09:17:00,AutoPay,QR,2189.78,SUCCESS,krishnakap@okaxis,orinderraj@okaxis,dev_8334901,dev_48991524,Mumbai,Jaipur,0,19.074636,72.786182,26.901939,75.612633
UPI1027620,2025-01-20 04:20:00,P2M,Intent,531.68,SUCCESS,neelimamor@okhdfcbank,shravyadat@okicici,dev_66189876,dev_40394035,Pune,Hyderabad,0,18.599234,73.943006,17.491785,78.574122
UPI1045178,2025-02-01 08:58:00,P2M,Intent,67.16,SUCCESS,kritikaban@okyesbank,ishanvisat@okhdfcbank,dev_41190825,dev_29600505,Jaipur,Delhi,0,26.854219,75.713294,28.498604,77.085796
UPI1013158,2025-01-10 03:18:00,P2M,QR,442.02,SUCCESS,upmakapur@oksbi,trivenimun@okaxis,dev_99297244,dev_64268451,Bengaluru,Delhi,0,12.895936,77.78339,28.588094,77.351186
UPI1022166,2025-01-16 09:26:00,P2P,DeepLink,1172.91,FAILED,vedantanne@okicici,ethandewan@okhdfcbank,dev_61993744,dev_69609080,Pune,Mumbai,0,18.436222,73.731129,19.235558,72.815015
UPI1009507,2025-01-07 14:27:00,P2M,Intent,772.55,SUCCESS,hamsinigop@okaxis,eshanajaya@oksbi,dev_3146907,dev_83463628,Chennai,Chennai,0,13.085887,80.190438,12.985889,80.169466
UPI1046918,2025-02-02 13:58:00,AutoPay,Intent,5135.49,FAILED,meghabumb@okhdfcbank,chaturasun@okicici,dev_43734083,dev_79504326,Bengaluru,Mumbai,0,13.095465,77.656982,19.02253,72.763226
UPI1030126,2025-01-21 22:06:00,P2M,Intent,261.37,SUCCESS,haritasank@okaxis,arjundara@okhdfcbank,dev_9322499,dev_80970112,Hyderabad,Delhi,0,17.334203,78.583726,28.762101,77.107943
UPI1047285,2025-02-02 20:05:00,AutoPay,Intent,4834.43,SUCCESS,chakradhar@okyesbank,prishabisw@oksbi,dev_49969847,dev_39969661,Mumbai,Chennai,1,19.226322,72.716242,12.993547,80.229483
UPI1025320,2025-01-18 14:00:00,P2M,QR,1018.01,SUCCESS,binaloke@okyesbank,harinisood@okyesbank,dev_46272431,dev_92748957,Pune,Mumbai,0,18.501131,73.900731,19.067846,72.906546
UPI1016587,2025-01-12 12:27:00,P2P,QR,324.96,SUCCESS,ranveersab@okaxis,gaurangtai@okicici,dev_95540779,dev_74973083,Delhi,Chennai,0,28.466986,76.967174,13.018442,80.100764
UPI1019297,2025-01-14 09:37:00,P2M,Intent,180.22,SUCCESS,bahadurjit@okaxis,eshanaraj@oksbi,dev_96433383,dev_33145070,Pune,Chennai,0,18.481424,73.88344,13.198652,80.245436
UPI1039842,2025-01-28 16:02:00,AutoPay,Intent,386.25,SUCCESS,hritikagra@okhdfcbank,gayathribe@okhdfcbank,dev_73789799,dev_9635767,Jaipur,Jaipur,0,26.81936,75.849633,26.992752,75.780022
UPI1005251,2025-01-04 15:31:00,P2M,QR,1821.9,SUCCESS,poojaramak@oksbi,lakshitsub@okicici,dev_13743620,dev_54475270,Hyderabad,Jaipur,0,17.49516,78.422629,26.763472,75.775609
UPI1023739,2025-01-17 11:39:00,P2P,QR,267.35,SUCCESS,anamikadan@okicici,geetikabha@okhdfcbank,dev_64421364,dev_59467676,Kolkata,Mumbai,0,22.604804,88.447754,19.075531,72.91165
UPI1044626,2025-01-31 23:46:00,P2P,Intent,4268.17,SUCCESS,idikananda@oksbi,williamsin@okaxis,dev_87535020,dev_84172332,Pune,Jaipur,0,18.675443,73.721446,26.737325,75.858
UPI1040991,2025-01-29 11:11:00,P2P,QR,786.05,SUCCESS,jagattando@okaxis,gaganvora@okicici,dev_97252811,dev_34924027,Delhi,Mumbai,0,28.472153,77.246645,19.125338,72.897651
UPI1019172,2025-01-14 07:32:00,P2P,QR,36.53,SUCCESS,baljiwanbh@okyesbank,lakshitdas@okicici,dev_99218810,dev_38202048,Kolkata,Jaipur,0,22.412646,88.243881,26.874721,75.623016
UPI1017539,2025-01-13 04:19:00,AutoPay,QR,2739.54,SUCCESS,rayaanbari@okyesbank,azadsachar@okaxis,dev_51821102,dev_88688003,Kolkata,Hyderabad,0,22.499145,88.324102,17.233616,78.454259
UPI1005720,2025-01-04 23:20:00,P2P,QR,355.74,SUCCESS,yashnayak@okyesbank,yochanabha@okhdfcbank,dev_44439831,dev_79117470,Pune,Mumbai,0,18.594259,73.726251,19.284967,72.874916
UPI1049503,2025-02-04 09:03:00,P2M,QR,998.21,SUCCESS,meghagoel@okaxis,darpanchan@okaxis,dev_59092177,dev_69008185,Chennai,Mumbai,0,13.084895,80.197059,19.071923,72.840997
UPI1010373,2025-01-08 04:53:00,P2M,DeepLink,465.38,SUCCESS,janujamisr@okhdfcbank,vrittisur@okyesbank,dev_28068277,dev_90404938,Mumbai,Mumbai,0,19.050949,72.906737,19.205709,72.890412
UPI1031612,2025-01-22 22:52:00,P2P,Intent,263.67,SUCCESS,sudikshapa@okhdfcbank,ayaanshah@okaxis,dev_42350094,dev_74737143,Pune,Chennai,0,18.520151,73.753873,13.090416,80.291838
UPI1023113,2025-01-17 01:13:00,P2M,Intent,237.69,PENDING,zayyanchar@okicici,leeladar@okhdfcbank,dev_47719527,dev_41044435,Jaipur,Chennai,0,26.850281,75.676205,13.095976,80.167795
UPI1010328,2025-01-08 04:08:00,P2P,QR,926.67,SUCCESS,zaitrawali@okaxis,siddharthl@okhdfcbank,dev_61513148,dev_93320400,Kolkata,Chennai,0,22.464009,88.261835,13.18126,80.205848
UPI1025539,2025-01-18 17:39:00,P2P,QR,644.7,SUCCESS,jagratide@okyesbank,vamakshika@okhdfcbank,dev_33574043,dev_76762320,Chennai,Mumbai,0,12.945225,80.252055,19.180074,72.756942
UPI1004113,2025-01-03 20:33:00,P2P,QR,256.1,SUCCESS,avninagi@oksbi,falgunisub@okhdfcbank,dev_22890047,dev_57578017,Hyderabad,Mumbai,0,17.265442,78.476697,19.247846,72.856025
UPI1024857,2025-01-18 06:17:00,P2P,Intent,526.52,SUCCESS,owenperi@okyesbank,saanviduga@okyesbank,dev_69832642,dev_83415328,Jaipur,Chennai,0,26.799557,75.850376,12.994326,80.28134
UPI1041355,2025-01-29 17:15:00,P2P,Intent,1570.61,SUCCESS,faqidbhaga@okicici,vedikamann@okaxis,dev_57534294,dev_90958363,Jaipur,Hyderabad,0,26.759061,75.649308,17.397966,78.50331
UPI1048322,2025-02-03 13:22:00,P2P,Intent,1192.42,SUCCESS,urvisom@okicici,bimalachop@okicici,dev_30264342,dev_5950704,Jaipur,Bengaluru,0,26.897499,75.686735,12.839103,77.412068
UPI1046941,2025-02-02 14:21:00,P2M,QR,282.08,SUCCESS,reyanshjai@okaxis,amararajag@okaxis,dev_42584755,dev_13923431,Chennai,Hyderabad,0,13.016367,80.12036,17.357435,78.333116
UPI1008218,2025-01-06 16:58:00,AutoPay,QR,4.84,SUCCESS,abhiramcha@okaxis,janakiapte@okyesbank,dev_3466302,dev_39110899,Mumbai,Pune,0,19.271867,72.737732,18.672352,73.873428
UPI1045234,2025-02-01 09:54:00,P2M,QR,601.45,SUCCESS,nachiketpa@okaxis,binathakka@okaxis,dev_32753914,dev_41630862,Mumbai,Bengaluru,0,19.207292,72.771219,13.08042,77.521866
UPI1028736,2025-01-20 22:56:00,P2M,QR,24.59,SUCCESS,yadavichaw@okyesbank,owenmahaja@okyesbank,dev_94567071,dev_96118044,Delhi,Kolkata,0,28.416565,76.949078,22.682944,88.456634
UPI1000284,2025-01-01 04:44:00,P2M,QR,305.12,SUCCESS,anirudhdin@okicici,ekanivyas@oksbi,dev_29254097,dev_17795651,Pune,Hyderabad,0,18.531295,73.863476,17.46081,78.563647
UPI1005093,2025-01-04 12:53:00,P2M,QR,119.54,SUCCESS,hemangmish@okicici,ayushmanna@okaxis,dev_21695049,dev_23946111,Kolkata,Kolkata,0,22.497244,88.349391,22.432247,88.483523
UPI1036695,2025-01-26 11:35:00,P2P,QR,470.52,SUCCESS,samuelkume@okhdfcbank,hemangjaya@okyesbank,dev_75153074,dev_7870404,Mumbai,Bengaluru,0,19.062388,72.714227,12.996081,77.623093
UPI1030463,2025-01-22 03:43:00,P2P,QR,521.79,SUCCESS,triptichau@oksbi,nehasekhon@okyesbank,dev_67407469,dev_55089387,Delhi,Hyderabad,0,28.643898,76.936268,17.503576,78.576664
UPI1048076,2025-02-03 09:16:00,P2P,QR,81.31,SUCCESS,chavviagra@okaxis,aachalbhar@oksbi,dev_29175491,dev_11508334,Bengaluru,Mumbai,0,13.084163,77.499665,19.03129,72.771608
UPI1039378,2025-01-28 08:18:00,P2P,Intent,1617.04,SUCCESS,timothylok@okhdfcbank,lakshmikau@oksbi,dev_58211939,dev_35849351,Delhi,Hyderabad,0,28.528629,77.343347,17.368576,78.485925
UPI1035114,2025-01-25 09:14:00,P2M,QR,51.22,SUCCESS,wardawalla@okaxis,jagdishdua@okicici,dev_78653414,dev_61189476,Chennai,Jaipur,0,13.028055,80.210564,26.74744,75.7077
UPI1044899,2025-02-01 04:19:00,P2P,QR,41.64,SUCCESS,anvibhagat@oksbi,yachanaram@oksbi,dev_20991677,dev_37281022,Pune,Delhi,0,18.524499,73.824819,28.595176,76.937087
UPI1040783,2025-01-29 07:43:00,P2P,QR,810.5,SUCCESS,balveerkoh@okyesbank,jyotideshm@okicici,dev_76493504,dev_85162589,Hyderabad,Hyderabad,0,17.324536,78.498791,17.529705,78.353218
UPI1005917,2025-01-05 02:37:00,P2M,QR,231.59,SUCCESS,aarnavsher@okhdfcbank,tamannaman@okaxis,dev_4168352,dev_93041066,Delhi,Kolkata,0,28.456678,77.000135,22.681809,88.304164
UPI1019318,2025-01-14 09:58:00,P2M,QR,5.32,SUCCESS,vinayaprab@okaxis,ekarajbora@okyesbank,dev_55075225,dev_2230961,Hyderabad,Pune,0,17.422505,78.345264,18.427684,73.874239
UPI1016046,2025-01-12 03:26:00,P2P,Intent,972.27,FAILED,libninaras@okyesbank,omishasem@okicici,dev_86573412,dev_37054092,Hyderabad,Bengaluru,0,17.287986,78.372689,13.089201,77.430213
UPI1031530,2025-01-22 21:30:00,P2M,QR,1924.9,SUCCESS,zaidbalakr@oksbi,advikabhag@okaxis,dev_70084816,dev_48712603,Chennai,Hyderabad,0,13.191817,80.227378,17.381808,78.549636
UPI1022900,2025-01-16 21:40:00,P2M,Intent,1328.02,SUCCESS,anthonysan@okhdfcbank,vanyasalvi@okicici,dev_3625507,dev_97849286,Pune,Hyderabad,0,18.595373,73.933311,17.397647,78.532711
UPI1028116,2025-01-20 12:36:00,P2P,QR,14158.05,SUCCESS,yadavisund@okyesbank,zilmilwarr@okyesbank,dev_31301028,dev_35898204,Mumbai,Chennai,0,19.256028,72.877675,12.940118,80.318196
UPI1021571,2025-01-15 23:31:00,P2P,QR,3.44,SUCCESS,mitalikuru@okicici,hiralmuni@okaxis,dev_48449796,dev_47607347,Mumbai,Kolkata,0,19.246432,72.827171,22.588093,88.490208
UPI1029184,2025-01-21 06:24:00,P2M,QR,1849.15,SUCCESS,kalpitchau@oksbi,oshakoshy@oksbi,dev_38327425,dev_56771181,Kolkata,Jaipur,0,22.654089,88.394842,26.891438,75.759226
UPI1030240,2025-01-22 00:00:00,P2M,Intent,148.93,SUCCESS,ektapandya@oksbi,chamanwali@okaxis,dev_52495379,dev_1264057,Bengaluru,Jaipur,0,12.884111,77.50552,26.774717,75.692435
UPI1023433,2025-01-17 06:33:00,P2M,QR,173.01,SUCCESS,reyanshram@okaxis,sanayamore@oksbi,dev_64010050,dev_8633970,Hyderabad,Mumbai,0,17.318134,78.524463,19.224916,72.714464
UPI1019425,2025-01-14 11:45:00,P2M,Intent,396.54,SUCCESS,janakiduga@okyesbank,theodorema@oksbi,dev_3530766,dev_81158757,Delhi,Hyderabad,0,28.617442,77.011714,17.376081,78.459583
UPI1013789,2025-01-10 13:49:00,P2M,DeepLink,49.52,SUCCESS,bakhshipil@okaxis,udyatidas@okyesbank,dev_19714603,dev_10493504,Kolkata,Delhi,0,22.477108,88.246978,28.460887,77.215281
UPI1022732,2025-01-16 18:52:00,P2M,DeepLink,11449.31,SUCCESS,odikaanand@oksbi,snehakari@oksbi,dev_94791935,dev_12896043,Bengaluru,Delhi,0,12.841182,77.787269,28.782084,77.118713
UPI1006498,2025-01-05 12:18:00,AutoPay,QR,513.55,SUCCESS,nilimasara@okicici,forumsom@okhdfcbank,dev_48698354,dev_52022035,Delhi,Delhi,0,28.512962,77.09891,28.405354,76.969546
UPI1028181,2025-01-20 13:41:00,P2P,Intent,212.39,FAILED,mohammedpr@oksbi,ishanidua@okyesbank,dev_55898349,dev_43139969,Delhi,Chennai,0,28.663648,77.319415,12.999674,80.168723
UPI1028002,2025-01-20 10:42:00,P2P,Intent,353.36,SUCCESS,nilimasath@okhdfcbank,gunbirgand@okaxis,dev_52901632,dev_73714738,Mumbai,Kolkata,0,19.145972,72.912541,22.476955,88.329661
UPI1010645,2025-01-08 09:25:00,P2P,QR,1726.66,SUCCESS,tejassur@okaxis,pushtibhat@oksbi,dev_1288904,dev_93950798,Delhi,Hyderabad,0,28.466176,76.939936,17.324453,78.58211
UPI1048591,2025-02-03 17:51:00,P2M,QR,427.35,SUCCESS,alexanderm@okicici,ojasnaraya@okicici,dev_36823502,dev_21828862,Pune,Chennai,0,18.56122,73.735767,12.919706,80.118374
UPI1027513,2025-01-20 02:33:00,P2M,QR,2085.15,SUCCESS,ikbalandra@oksbi,sudikshara@okhdfcbank,dev_37642118,dev_93815365,Chennai,Bengaluru,0,12.930072,80.177244,12.919753,77.762193
UPI1032081,2025-01-23 06:41:00,P2M,QR,202.0,SUCCESS,hamsinibir@okyesbank,gayathriwa@okaxis,dev_59586108,dev_47546502,Jaipur,Bengaluru,0,26.924718,75.807417,12.954622,77.516308
UPI1025422,2025-01-18 15:42:00,P2M,QR,2520.89,SUCCESS,chaturasun@okicici,teerthshan@okaxis,dev_98093426,dev_83809772,Mumbai,Kolkata,0,19.149986,72.789657,22.61545,88.261561
UPI1017042,2025-01-12 20:02:00,P2P,QR,294.7,SUCCESS,inayachaha@okhdfcbank,harrisonpa@oksbi,dev_84826731,dev_85985116,Pune,Kolkata,0,18.522198,73.917141,22.418265,88.386321
UPI1032519,2025-01-23 13:59:00,P2P,QR,41.07,SUCCESS,abhiramkau@okyesbank,triptisesh@oksbi,dev_21080139,dev_19616284,Chennai,Hyderabad,0,12.948118,80.174094,17.263761,78.523168
UPI1000656,2025-01-01 10:56:00,P2P,QR,717.08,SUCCESS,ekantikawa@okicici,poojagade@okicici,dev_8072368,dev_20527700,Hyderabad,Kolkata,0,17.593656,78.408747,22.429066,88.417863
UPI1025067,2025-01-18 09:47:00,P2M,Intent,326.51,SUCCESS,ishanvimut@okicici,anjalirama@okhdfcbank,dev_57161957,dev_31524990,Hyderabad,Jaipur,0,17.48247,78.458565,26.72827,75.793255
UPI1036692,2025-01-26 11:32:00,P2P,Intent,558.12,SUCCESS,ekantikaba@okhdfcbank,nehadixit@okaxis,dev_26233644,dev_2388284,Chennai,Hyderabad,0,13.064105,80.132006,17.353375,78.460653
UPI1027231,2025-01-19 21:51:00,P2M,QR,534.14,SUCCESS,avigole@oksbi,hardiknaya@okicici,dev_33058356,dev_61139023,Bengaluru,Bengaluru,0,13.080561,77.474757,12.987945,77.547976
UPI1033666,2025-01-24 09:06:00,P2M,QR,697.37,SUCCESS,aadhyajaya@okyesbank,warhichawl@okicici,dev_45144995,dev_3267064,Bengaluru,Delhi,0,12.963411,77.652548,28.637006,77.027988
UPI1020563,2025-01-15 06:43:00,P2P,Intent,153.77,SUCCESS,amairabhak@okicici,yugsahni@okicici,dev_67696084,dev_19195858,Hyderabad,Hyderabad,0,17.497031,78.49249,17.458814,78.301838
UPI1007085,2025-01-05 22:05:00,P2P,DeepLink,681.57,SUCCESS,zehaanpala@okicici,veersem@okhdfcbank,dev_35248169,dev_45646062,Mumbai,Hyderabad,0,19.086664,72.902172,17.314862,78.429231
UPI1003413,2025-01-03 08:53:00,P2P,QR,57.24,SUCCESS,vrishtijha@okaxis,oshasodhi@okaxis,dev_27171334,dev_97387089,Hyderabad,Jaipur,0,17.228637,78.531609,26.80923,75.822332
UPI1005456,2025-01-04 18:56:00,P2P,QR,27.65,SUCCESS,andrewmora@okicici,quincynatt@oksbi,dev_37158053,dev_63190950,Jaipur,Hyderabad,0,26.779299,75.786344,17.438722,78.427225
UPI1013482,2025-01-10 08:42:00,P2M,QR,595.02,SUCCESS,nirjadyal@okhdfcbank,ranveerrad@okicici,dev_80640748,dev_66049328,Jaipur,Kolkata,0,26.722572,75.798124,22.530985,88.498433
UPI1046527,2025-02-02 07:27:00,P2M,QR,147.88,SUCCESS,zashilhand@okicici,vamakshimu@okicici,dev_27964256,dev_86322707,Kolkata,Delhi,0,22.513431,88.409713,28.729765,76.986473
UPI1033876,2025-01-24 12:36:00,P2M,QR,796.23,SUCCESS,nirjapradh@okicici,chanchalra@okicici,dev_26854831,dev_6051646,Delhi,Delhi,0,28.571686,77.296205,28.486078,76.959834
UPI1038953,2025-01-28 01:13:00,P2P,QR,1191.76,SUCCESS,vasanakhal@okhdfcbank,wyattkotha@okicici,dev_26828037,dev_55627628,Kolkata,Pune,0,22.554315,88.254466,18.527289,73.896601
UPI1032641,2025-01-23 16:01:00,P2M,QR,509.19,SUCCESS,gabrieldug@okyesbank,rohanbumb@okhdfcbank,dev_22417946,dev_9918660,Bengaluru,Delhi,0,12.999368,77.480381,28.440268,76.936418
UPI1003532,2025-01-03 10:52:00,P2M,Intent,122.91,SUCCESS,udarshkohl@okicici,yuvrajtriv@oksbi,dev_89028615,dev_76545972,Pune,Bengaluru,0,18.695329,73.711635,13.0354,77.541329
UPI1025153,2025-01-18 11:13:00,P2M,QR,806.49,SUCCESS,aryahari@okyesbank,tejasrama@okaxis,dev_6423730,dev_27440792,Pune,Bengaluru,0,18.43301,73.78546,13.109928,77.406931
UPI1012195,2025-01-09 11:15:00,P2P,Intent,311.79,SUCCESS,yashsridha@oksbi,chaitalygh@okhdfcbank,dev_58338876,dev_42958560,Delhi,Bengaluru,0,28.630162,77.045552,12.912191,77.755126
UPI1015306,2025-01-11 15:06:00,P2M,Intent,678.36,SUCCESS,zaidbalakr@oksbi,dayitamuni@okicici,dev_58930146,dev_15194746,Chennai,Hyderabad,0,13.109145,80.237229,17.373844,78.387956
UPI1033076,2025-01-23 23:16:00,P2M,QR,2038.6,SUCCESS,balendrasa@okicici,jeettella@okhdfcbank,dev_5486584,dev_21302186,Hyderabad,Bengaluru,0,17.594255,78.35669,12.956213,77.530914
UPI1041931,2025-01-30 02:51:00,P2P,Intent,1707.24,FAILED,miteshiyen@okaxis,krishachad@okicici,dev_55748573,dev_30182716,Delhi,Pune,0,28.713624,77.108603,18.684179,73.738028
UPI1014810,2025-01-11 06:50:00,P2P,QR,1731.05,SUCCESS,bishakhaba@okhdfcbank,upadhritis@okyesbank,dev_66276240,dev_88229391,Mumbai,Delhi,0,19.18146,72.927395,28.778183,77.23519
UPI1049977,2025-02-04 16:57:00,P2P,DeepLink,53.1,SUCCESS,anjalikata@okhdfcbank,bishakhara@okhdfcbank,dev_11386581,dev_88753534,Delhi,Jaipur,0,28.405796,77.003107,26.73157,75.621867
UPI1032893,2025-01-23 20:13:00,P2M,QR,194.83,SUCCESS,edhitharao@okaxis,arunimabar@okyesbank,dev_67929451,dev_10801954,Hyderabad,Kolkata,0,17.362883,78.56307,22.533928,88.484672
UPI1029626,2025-01-21 13:46:00,P2P,QR,177.65,SUCCESS,tamannamis@okyesbank,dayitathak@okyesbank,dev_89662907,dev_40887745,Pune,Jaipur,0,18.423515,73.752488,26.8004,75.746194
UPI1034649,2025-01-25 01:29:00,P2M,Intent,875.63,SUCCESS,advikmistr@okyesbank,ekarajrama@okicici,dev_96282001,dev_65413919,Jaipur,Kolkata,0,26.88652,75.630671,22.413977,88.44614
UPI1030648,2025-01-22 06:48:00,P2P,QR,904.61,SUCCESS,praneellan@oksbi,nilimasath@okhdfcbank,dev_80541620,dev_89096970,Delhi,Bengaluru,0,28.67958,77.365093,12.994539,77.592989
UPI1012553,2025-01-09 17:13:00,P2P,Intent,4981.02,SUCCESS,ektachaudh@okaxis,kashvidhar@okaxis,dev_75215983,dev_19660177,Delhi,Bengaluru,0,28.651838,77.162643,13.088733,77.595389
UPI1000803,2025-01-01 13:23:00,P2P,QR,301.61,SUCCESS,yashasviau@okicici,vincentbha@okyesbank,dev_60953454,dev_6406557,Delhi,Hyderabad,0,28.62388,76.913985,17.526165,78.400654
UPI1013485,2025-01-10 08:45:00,P2P,QR,3216.39,SUCCESS,sarabumb@oksbi,nitaraben@okhdfcbank,dev_59384143,dev_68757030,Hyderabad,Delhi,0,17.479588,78.343714,28.558977,77.296556
UPI1002784,2025-01-02 22:24:00,P2P,QR,623.91,SUCCESS,victorbhas@okhdfcbank,chakradevh@okhdfcbank,dev_18725171,dev_78326205,Delhi,Delhi,0,28.711097,76.920246,28.548258,77.162254
UPI1046568,2025-02-02 08:08:00,P2M,Intent,318.89,SUCCESS,devanshrav@oksbi,leenadewan@okicici,dev_40579839,dev_30923407,Pune,Mumbai,0,18.60923,73.754189,19.148464,72.867897
UPI1046994,2025-02-02 15:14:00,P2M,Intent,4040.61,SUCCESS,nicholasna@okicici,charvirave@okicici,dev_43977961,dev_72766226,Mumbai,Hyderabad,0,19.016039,72.866189,17.376864,78.555033
UPI1026892,2025-01-19 16:12:00,P2P,QR,335.98,SUCCESS,ikbalnanda@okicici,arunimakum@oksbi,dev_8332017,dev_42467922,Chennai,Hyderabad,0,12.956117,80.183124,17.382259,78.501111
UPI1029107,2025-01-21 05:07:00,P2M,QR,792.71,SUCCESS,ishitakris@okhdfcbank,anitanazar@okyesbank,dev_26200520,dev_29598249,Pune,Pune,0,18.416176,73.91563,18.415241,73.942337
UPI1023431,2025-01-17 06:31:00,P2M,Intent,132.17,SUCCESS,ektasingha@oksbi,aadiprasha@okyesbank,dev_18862176,dev_62403808,Hyderabad,Mumbai,0,17.217868,78.592725,19.244889,72.871927
UPI1000230,2025-01-01 03:50:00,P2P,QR,45199.66,SUCCESS,arunimaoak@okicici,rishikhatr@okaxis,dev_9425729,dev_86600536,Bengaluru,Bengaluru,0,13.016973,77.482716,12.807494,77.649462
UPI1000202,2025-01-01 03:22:00,P2P,Intent,479.74,SUCCESS,aaravkhatr@okicici,falanpatla@oksbi,dev_5334363,dev_14214595,Bengaluru,Kolkata,0,12.940784,77.407223,22.568537,88.356423
UPI1043412,2025-01-31 03:32:00,P2P,DeepLink,713.63,SUCCESS,kamalabera@okhdfcbank,banjeetdix@okyesbank,dev_2146453,dev_74875668,Jaipur,Kolkata,0,26.885255,75.729332,22.424031,88.426485
UPI1016096,2025-01-12 04:16:00,P2M,QR,1313.51,SUCCESS,ekavirchou@okicici,avirastogi@okhdfcbank,dev_31266199,dev_96599079,Mumbai,Mumbai,0,19.074708,72.910549,19.225085,72.859928
UPI1002334,2025-01-02 14:54:00,P2M,QR,3327.46,SUCCESS,riabhattac@okyesbank,eeshakashy@okaxis,dev_25124995,dev_20016041,Jaipur,Hyderabad,0,26.799484,75.802949,17.487653,78.460368
UPI1013607,2025-01-10 10:47:00,P2M,QR,346.87,SUCCESS,nishachawl@okicici,girishsen@oksbi,dev_50522370,dev_2835974,Mumbai,Pune,0,19.229652,72.912925,18.494249,73.769271
UPI1017873,2025-01-13 09:53:00,P2P,Intent,619.23,SUCCESS,lajitahans@oksbi,quincyuppa@okyesbank,dev_32175066,dev_42530460,Jaipur,Chennai,0,26.7729,75.839234,13.127376,80.303958
UPI1036642,2025-01-26 10:42:00,P2P,QR,98.6,SUCCESS,lipikamodi@okicici,vanshagane@oksbi,dev_83903542,dev_55672465,Hyderabad,Chennai,0,17.386948,78.5602,13.025832,80.182253
UPI1024452,2025-01-17 23:32:00,P2M,QR,615.95,SUCCESS,yashawinis@okyesbank,falankorpa@okhdfcbank,dev_7104352,dev_99718946,Jaipur,Kolkata,0,26.726686,75.886469,22.518427,88.214295
UPI1044048,2025-01-31 14:08:00,P2M,Intent,298.37,SUCCESS,ikbalparma@okaxis,gaurangitr@okhdfcbank,dev_73797097,dev_11494070,Kolkata,Delhi,0,22.480892,88.286148,28.671235,77.311413
UPI1038887,2025-01-28 00:07:00,P2M,Intent,640.11,SUCCESS,pranitbumb@okhdfcbank,joshuasalv@oksbi,dev_33148350,dev_3517129,Jaipur,Kolkata,0,26.973482,75.814036,22.543061,88.215157
UPI1022767,2025-01-16 19:27:00,P2M,Intent,478.84,SUCCESS,aahananaru@okaxis,waidasesha@okicici,dev_24470216,dev_55302120,Hyderabad,Mumbai,0,17.299715,78.342439,19.145096,72.790273
UPI1009214,2025-01-07 09:34:00,P2P,QR,2393.1,SUCCESS,priyasathe@okicici,janyayadav@okicici,dev_3251537,dev_33276909,Chennai,Mumbai,0,13.109778,80.159308,19.134174,72.804175
UPI1027164,2025-01-19 20:44:00,P2P,Intent,163.63,SUCCESS,quincyvirk@oksbi,reyanshsar@oksbi,dev_17276882,dev_63086323,Kolkata,Pune,0,22.55298,88.277796,18.569566,73.809737
UPI1009558,2025-01-07 15:18:00,P2M,DeepLink,562.7,FAILED,isaacpatel@okhdfcbank,theodorema@okhdfcbank,dev_73928468,dev_83263460,Hyderabad,Bengaluru,0,17.295175,78.451318,13.000879,77.636216
UPI1040322,2025-01-29 00:02:00,P2P,Intent,903.2,SUCCESS,madhavibad@okyesbank,isharamakr@oksbi,dev_46117544,dev_81513982,Pune,Kolkata,0,18.541811,73.865832,22.58277,88.258284
UPI1007417,2025-01-06 03:37:00,P2M,QR,643.7,SUCCESS,kashvibedi@okicici,onveerchow@okicici,dev_63805921,dev_88146559,Delhi,Chennai,0,28.628449,77.067776,13.064747,80.158773
UPI1043260,2025-01-31 01:00:00,P2P,QR,276.24,SUCCESS,gautamdhal@oksbi,wriddhishp@oksbi,dev_85100323,dev_16648245,Mumbai,Mumbai,0,19.010726,72.871257,19.09542,72.808137
UPI1018749,2025-01-14 00:29:00,P2P,DeepLink,1710.23,SUCCESS,indrajitch@okicici,divyamitra@okhdfcbank,dev_18327224,dev_20863035,Hyderabad,Mumbai,0,17.214826,78.395838,19.1741,72.937757
